Gender,Risk_Class,Issue_Age,Policy_Year,Rate
M,NS,29,10,0.55
M,NS,29,11,0.63
M,NS,29,12,0.69
M,NS,29,13,0.75
M,NS,29,14,0.84
M,NS,29,15,0.93
M,NS,29,16,1.01
M,NS,29,17,1.12
M,NS,29,18,1.21
M,NS,29,19,1.3
M,NS,29,20,1.42
M,NS,29,21,1.58
M,NS,29,22,1.78
M,NS,29,23,2
M,NS,29,24,2.25
M,NS,29,25,2.53
M,NS,29,26,2.8
M,NS,29,27,3.02
M,NS,29,28,3.22
M,NS,29,29,3.43
M,NS,29,30,3.66
M,NS,29,31,3.93
M,NS,29,32,4.28
M,NS,29,33,4.74
M,NS,29,34,5.27
M,NS,29,35,5.88
M,NS,29,36,6.54
M,NS,29,37,7.25
M,NS,29,38,8.02
M,NS,29,39,8.86
M,NS,29,40,9.79
M,NS,29,41,10.88
M,NS,29,42,12.16
M,NS,29,43,13.69
M,NS,29,44,15.48
M,NS,29,45,17.55
M,NS,29,46,19.89
M,NS,29,47,22.48
M,NS,29,48,25.32
M,NS,29,49,28.46
M,NS,29,50,31.99
M,NS,29,51,36.04
M,NS,29,52,40.76
M,NS,29,53,46.15
M,NS,29,54,52.27
M,NS,29,55,59.31
M,NS,29,56,67.48
M,NS,29,57,76.96
M,NS,29,58,87.87
M,NS,29,59,100.29
M,NS,29,60,114.02
M,NS,29,61,128.76
M,NS,29,62,144.17
M,NS,29,63,159.79
M,NS,29,64,175.3
M,NS,29,65,190.25
M,NS,29,66,203.94
M,NS,29,67,218.45
M,NS,29,68,235.54
M,NS,29,69,253.92
M,NS,29,70,273.64
M,NS,29,71,294.31
M,NS,29,72,315.52
M,NS,29,73,336.99
M,NS,29,74,358.54
M,NS,29,75,379.81
M,NS,29,76,400.44
M,NS,29,77,420.09
M,NS,29,78,438.4
M,NS,29,79,455.01
M,NS,29,80,469.56
M,NS,29,81,481.7
M,NS,29,82,491.07
M,NS,29,83,497.31
M,NS,29,84,500
M,NS,29,85,500
M,NS,29,86,500
M,NS,29,87,500
M,NS,29,88,500
M,NS,29,89,500
M,NS,29,90,500
M,NS,29,91,500
M,NS,29,92,500
M,NS,30,1,0.15
M,NS,30,2,0.16
M,NS,30,3,0.22
M,NS,30,4,0.26
M,NS,30,5,0.28
M,NS,30,6,0.31
M,NS,30,7,0.34
M,NS,30,8,0.4
M,NS,30,9,0.47
M,NS,30,10,0.57
M,NS,30,11,0.65
M,NS,30,12,0.7
M,NS,30,13,0.76
M,NS,30,14,0.86
M,NS,30,15,0.95
M,NS,30,16,1.07
M,NS,30,17,1.19
M,NS,30,18,1.29
M,NS,30,19,1.39
M,NS,30,20,1.54
M,NS,30,21,1.72
M,NS,30,22,1.94
M,NS,30,23,2.19
M,NS,30,24,2.46
M,NS,30,25,2.75
M,NS,30,26,3.02
M,NS,30,27,3.22
M,NS,30,28,3.43
M,NS,30,29,3.66
M,NS,30,30,3.93
M,NS,30,31,4.28
M,NS,30,32,4.74
M,NS,30,33,5.27
M,NS,30,34,5.88
M,NS,30,35,6.54
M,NS,30,36,7.25
M,NS,30,37,8.02
M,NS,30,38,8.86
M,NS,30,39,9.79
M,NS,30,40,10.88
M,NS,30,41,12.16
M,NS,30,42,13.69
M,NS,30,43,15.48
M,NS,30,44,17.55
M,NS,30,45,19.89
M,NS,30,46,22.48
M,NS,30,47,25.32
M,NS,30,48,28.46
M,NS,30,49,31.99
M,NS,30,50,36.04
M,NS,30,51,40.76
M,NS,30,52,46.15
M,NS,30,53,52.27
M,NS,30,54,59.31
M,NS,30,55,67.48
M,NS,30,56,76.96
M,NS,30,57,87.87
M,NS,30,58,100.29
M,NS,30,59,114.02
M,NS,30,60,128.76
M,NS,30,61,144.17
M,NS,30,62,159.79
M,NS,30,63,175.3
M,NS,30,64,190.25
M,NS,30,65,203.94
M,NS,30,66,218.45
M,NS,30,67,235.54
M,NS,30,68,253.92
M,NS,30,69,273.64
M,NS,30,70,294.31
M,NS,30,71,315.52
M,NS,30,72,336.99
M,NS,30,73,358.54
M,NS,30,74,379.81
M,NS,30,75,400.44
M,NS,30,76,420.09
M,NS,30,77,438.4
M,NS,30,78,455.01
M,NS,30,79,469.56
M,NS,30,80,481.7
M,NS,30,81,491.07
M,NS,30,82,497.31
M,NS,30,83,500
M,NS,30,84,500
M,NS,30,85,500
M,NS,30,86,500
M,NS,30,87,500
M,NS,30,88,500
M,NS,30,89,500
M,NS,30,90,500
M,NS,30,91,500
M,NS,31,1,0.14
M,NS,31,2,0.15
M,NS,31,3,0.22
M,NS,31,4,0.26
M,NS,31,5,0.29
M,NS,31,6,0.32
M,NS,31,7,0.36
M,NS,31,8,0.42
M,NS,31,9,0.52
M,NS,31,10,0.61
M,NS,31,11,0.68
M,NS,31,12,0.73
M,NS,31,13,0.8
M,NS,31,14,0.89
M,NS,31,15,1
M,NS,31,16,1.13
M,NS,31,17,1.26
M,NS,31,18,1.37
M,NS,31,19,1.5
M,NS,31,20,1.66
M,NS,31,21,1.87
M,NS,31,22,2.12
M,NS,31,23,2.39
M,NS,31,24,2.68
M,NS,31,25,2.97
M,NS,31,26,3.22
M,NS,31,27,3.43
M,NS,31,28,3.66
M,NS,31,29,3.93
M,NS,31,30,4.28
M,NS,31,31,4.74
M,NS,31,32,5.27
M,NS,31,33,5.88
M,NS,31,34,6.54
M,NS,31,35,7.25
M,NS,31,36,8.02
M,NS,31,37,8.86
M,NS,31,38,9.79
M,NS,31,39,10.88
M,NS,31,40,12.16
M,NS,31,41,13.69
M,NS,31,42,15.48
M,NS,31,43,17.55
M,NS,31,44,19.89
M,NS,31,45,22.48
M,NS,31,46,25.32
M,NS,31,47,28.46
M,NS,31,48,31.99
M,NS,31,49,36.04
M,NS,31,50,40.76
M,NS,31,51,46.15
M,NS,31,52,52.27
M,NS,31,53,59.31
M,NS,31,54,67.48
M,NS,31,55,76.96
M,NS,31,56,87.87
M,NS,31,57,100.29
M,NS,31,58,114.02
M,NS,31,59,128.76
M,NS,31,60,144.17
M,NS,31,61,159.79
M,NS,31,62,175.3
M,NS,31,63,190.25
M,NS,31,64,203.94
M,NS,31,65,218.45
M,NS,31,66,235.54
M,NS,31,67,253.92
M,NS,31,68,273.64
M,NS,31,69,294.31
M,NS,31,70,315.52
M,NS,31,71,336.99
M,NS,31,72,358.54
M,NS,31,73,379.81
M,NS,31,74,400.44
M,NS,31,75,420.09
M,NS,31,76,438.4
M,NS,31,77,455.01
M,NS,31,78,469.56
M,NS,31,79,481.7
M,NS,31,80,491.07
M,NS,31,81,497.31
M,NS,31,82,500
M,NS,31,83,500
M,NS,31,84,500
M,NS,31,85,500
M,NS,31,86,500
M,NS,31,87,500
M,NS,31,88,500
M,NS,31,89,500
M,NS,31,90,500
M,NS,32,1,0.14
M,NS,32,2,0.15
M,NS,32,3,0.23
M,NS,32,4,0.28
M,NS,32,5,0.31
M,NS,32,6,0.34
M,NS,32,7,0.4
M,NS,32,8,0.46
M,NS,32,9,0.57
M,NS,32,10,0.66
M,NS,32,11,0.71
M,NS,32,12,0.76
M,NS,32,13,0.84
M,NS,32,14,0.94
M,NS,32,15,1.07
M,NS,32,16,1.21
M,NS,32,17,1.34
M,NS,32,18,1.47
M,NS,32,19,1.61
M,NS,32,20,1.8
M,NS,32,21,2.03
M,NS,32,22,2.3
M,NS,32,23,2.6
M,NS,32,24,2.9
M,NS,32,25,3.18
M,NS,32,26,3.43
M,NS,32,27,3.66
M,NS,32,28,3.93
M,NS,32,29,4.28
M,NS,32,30,4.74
M,NS,32,31,5.27
M,NS,32,32,5.88
M,NS,32,33,6.54
M,NS,32,34,7.25
M,NS,32,35,8.02
M,NS,32,36,8.86
M,NS,32,37,9.79
M,NS,32,38,10.88
M,NS,32,39,12.16
M,NS,32,40,13.69
M,NS,32,41,15.48
M,NS,32,42,17.55
M,NS,32,43,19.89
M,NS,32,44,22.48
M,NS,32,45,25.32
M,NS,32,46,28.46
M,NS,32,47,31.99
M,NS,32,48,36.04
M,NS,32,49,40.76
M,NS,32,50,46.15
M,NS,32,51,52.27
M,NS,32,52,59.31
M,NS,32,53,67.48
M,NS,32,54,76.96
M,NS,32,55,87.87
M,NS,32,56,100.29
M,NS,32,57,114.02
M,NS,32,58,128.76
M,NS,32,59,144.17
M,NS,32,60,159.79
M,NS,32,61,175.3
M,NS,32,62,190.25
M,NS,32,63,203.94
M,NS,32,64,218.45
M,NS,32,65,235.54
M,NS,32,66,253.92
M,NS,32,67,273.64
M,NS,32,68,294.31
M,NS,32,69,315.52
M,NS,32,70,336.99
M,NS,32,71,358.54
M,NS,32,72,379.81
M,NS,32,73,400.44
M,NS,32,74,420.09
M,NS,32,75,438.4
M,NS,32,76,455.01
M,NS,32,77,469.56
M,NS,32,78,481.7
M,NS,32,79,491.07
M,NS,32,80,497.31
M,NS,32,81,500
M,NS,32,82,500
M,NS,32,83,500
M,NS,32,84,500
M,NS,32,85,500
M,NS,32,86,500
M,NS,32,87,500
M,NS,32,88,500
M,NS,32,89,500
M,NS,33,1,0.14
M,NS,33,2,0.16
M,NS,33,3,0.25
M,NS,33,4,0.29
M,NS,33,5,0.32
M,NS,33,6,0.37
M,NS,33,7,0.44
M,NS,33,8,0.51
M,NS,33,9,0.62
M,NS,33,10,0.7
M,NS,33,11,0.75
M,NS,33,12,0.8
M,NS,33,13,0.89
M,NS,33,14,1.01
M,NS,33,15,1.14
M,NS,33,16,1.29
M,NS,33,17,1.43
M,NS,33,18,1.57
M,NS,33,19,1.73
M,NS,33,20,1.94
M,NS,33,21,2.21
M,NS,33,22,2.51
M,NS,33,23,2.82
M,NS,33,24,3.13
M,NS,33,25,3.4
M,NS,33,26,3.66
M,NS,33,27,3.93
M,NS,33,28,4.28
M,NS,33,29,4.74
M,NS,33,30,5.27
M,NS,33,31,5.88
M,NS,33,32,6.54
M,NS,33,33,7.25
M,NS,33,34,8.02
M,NS,33,35,8.86
M,NS,33,36,9.79
M,NS,33,37,10.88
M,NS,33,38,12.16
M,NS,33,39,13.69
M,NS,33,40,15.48
M,NS,33,41,17.55
M,NS,33,42,19.89
M,NS,33,43,22.48
M,NS,33,44,25.32
M,NS,33,45,28.46
M,NS,33,46,31.99
M,NS,33,47,36.04
M,NS,33,48,40.76
M,NS,33,49,46.15
M,NS,33,50,52.27
M,NS,33,51,59.31
M,NS,33,52,67.48
M,NS,33,53,76.96
M,NS,33,54,87.87
M,NS,33,55,100.29
M,NS,33,56,114.02
M,NS,33,57,128.76
M,NS,33,58,144.17
M,NS,33,59,159.79
M,NS,33,60,175.3
M,NS,33,61,190.25
M,NS,33,62,203.94
M,NS,33,63,218.45
M,NS,33,64,235.54
M,NS,33,65,253.92
M,NS,33,66,273.64
M,NS,33,67,294.31
M,NS,33,68,315.52
M,NS,33,69,336.99
M,NS,33,70,358.54
M,NS,33,71,379.81
M,NS,33,72,400.44
M,NS,33,73,420.09
M,NS,33,74,438.4
M,NS,33,75,455.01
M,NS,33,76,469.56
M,NS,33,77,481.7
M,NS,33,78,491.07
M,NS,33,79,497.31
M,NS,33,80,500
M,NS,33,81,500
M,NS,33,82,500
M,NS,33,83,500
M,NS,33,84,500
M,NS,33,85,500
M,NS,33,86,500
M,NS,33,87,500
M,NS,33,88,500
M,NS,34,1,0.15
M,NS,34,2,0.17
M,NS,34,3,0.27
M,NS,34,4,0.31
M,NS,34,5,0.36
M,NS,34,6,0.41
M,NS,34,7,0.47
M,NS,34,8,0.57
M,NS,34,9,0.66
M,NS,34,10,0.73
M,NS,34,11,0.78
M,NS,34,12,0.85
M,NS,34,13,0.96
M,NS,34,14,1.09
M,NS,34,15,1.22
M,NS,34,16,1.37
M,NS,34,17,1.53
M,NS,34,18,1.68
M,NS,34,19,1.87
M,NS,34,20,2.11
M,NS,34,21,2.41
M,NS,34,22,2.74
M,NS,34,23,3.06
M,NS,34,24,3.36
M,NS,34,25,3.64
M,NS,34,26,3.93
M,NS,34,27,4.28
M,NS,34,28,4.74
M,NS,34,29,5.27
M,NS,34,30,5.88
M,NS,34,31,6.54
M,NS,34,32,7.25
M,NS,34,33,8.02
M,NS,34,34,8.86
M,NS,34,35,9.79
M,NS,34,36,10.88
M,NS,34,37,12.16
M,NS,34,38,13.69
M,NS,34,39,15.48
M,NS,34,40,17.55
M,NS,34,41,19.89
M,NS,34,42,22.48
M,NS,34,43,25.32
M,NS,34,44,28.46
M,NS,34,45,31.99
M,NS,34,46,36.04
M,NS,34,47,40.76
M,NS,34,48,46.15
M,NS,34,49,52.27
M,NS,34,50,59.31
M,NS,34,51,67.48
M,NS,34,52,76.96
M,NS,34,53,87.87
M,NS,34,54,100.29
M,NS,34,55,114.02
M,NS,34,56,128.76
M,NS,34,57,144.17
M,NS,34,58,159.79
M,NS,34,59,175.3
M,NS,34,60,190.25
M,NS,34,61,203.94
M,NS,34,62,218.45
M,NS,34,63,235.54
M,NS,34,64,253.92
M,NS,34,65,273.64
M,NS,34,66,294.31
M,NS,34,67,315.52
M,NS,34,68,336.99
M,NS,34,69,358.54
M,NS,34,70,379.81
M,NS,34,71,400.44
M,NS,34,72,420.09
M,NS,34,73,438.4
M,NS,34,74,455.01
M,NS,34,75,469.56
M,NS,34,76,481.7
M,NS,34,77,491.07
M,NS,34,78,497.31
M,NS,34,79,500
M,NS,34,80,500
M,NS,34,81,500
M,NS,34,82,500
M,NS,34,83,500
M,NS,34,84,500
M,NS,34,85,500
M,NS,34,86,500
M,NS,34,87,500
M,NS,35,1,0.15
M,NS,35,2,0.18
M,NS,35,3,0.29
M,NS,35,4,0.34
M,NS,35,5,0.4
M,NS,35,6,0.45
M,NS,35,7,0.51
M,NS,35,8,0.62
M,NS,35,9,0.7
M,NS,35,10,0.76
M,NS,35,11,0.83
M,NS,35,12,0.92
M,NS,35,13,1.04
M,NS,35,14,1.17
M,NS,35,15,1.31
M,NS,35,16,1.47
M,NS,35,17,1.63
M,NS,35,18,1.8
M,NS,35,19,2.02
M,NS,35,20,2.3
M,NS,35,21,2.64
M,NS,35,22,2.99
M,NS,35,23,3.32
M,NS,35,24,3.62
M,NS,35,25,3.92
M,NS,35,26,4.28
M,NS,35,27,4.74
M,NS,35,28,5.27
M,NS,35,29,5.88
M,NS,35,30,6.54
M,NS,35,31,7.25
M,NS,35,32,8.02
M,NS,35,33,8.86
M,NS,35,34,9.79
M,NS,35,35,10.88
M,NS,35,36,12.16
M,NS,35,37,13.69
M,NS,35,38,15.48
M,NS,35,39,17.55
M,NS,35,40,19.89
M,NS,35,41,22.48
M,NS,35,42,25.32
M,NS,35,43,28.46
M,NS,35,44,31.99
M,NS,35,45,36.04
M,NS,35,46,40.76
M,NS,35,47,46.15
M,NS,35,48,52.27
M,NS,35,49,59.31
M,NS,35,50,67.48
M,NS,35,51,76.96
M,NS,35,52,87.87
M,NS,35,53,100.29
M,NS,35,54,114.02
M,NS,35,55,128.76
M,NS,35,56,144.17
M,NS,35,57,159.79
M,NS,35,58,175.3
M,NS,35,59,190.25
M,NS,35,60,203.94
M,NS,35,61,218.45
M,NS,35,62,235.54
M,NS,35,63,253.92
M,NS,35,64,273.64
M,NS,35,65,294.31
M,NS,35,66,315.52
M,NS,35,67,336.99
M,NS,35,68,358.54
M,NS,35,69,379.81
M,NS,35,70,400.44
M,NS,35,71,420.09
M,NS,35,72,438.4
M,NS,35,73,455.01
M,NS,35,74,469.56
M,NS,35,75,481.7
M,NS,35,76,491.07
M,NS,35,77,497.31
M,NS,35,78,500
M,NS,35,79,500
M,NS,35,80,500
M,NS,35,81,500
M,NS,35,82,500
M,NS,35,83,500
M,NS,35,84,500
M,NS,35,85,500
M,NS,35,86,500
M,NS,36,1,0.15
M,NS,36,2,0.2
M,NS,36,3,0.31
M,NS,36,4,0.38
M,NS,36,5,0.44
M,NS,36,6,0.49
M,NS,36,7,0.57
M,NS,36,8,0.67
M,NS,36,9,0.74
M,NS,36,10,0.81
M,NS,36,11,0.9
M,NS,36,12,1
M,NS,36,13,1.13
M,NS,36,14,1.27
M,NS,36,15,1.42
M,NS,36,16,1.58
M,NS,36,17,1.75
M,NS,36,18,1.95
M,NS,36,19,2.21
M,NS,36,20,2.53
M,NS,36,21,2.91
M,NS,36,22,3.27
M,NS,36,23,3.61
M,NS,36,24,3.92
M,NS,36,25,4.28
M,NS,36,26,4.74
M,NS,36,27,5.27
M,NS,36,28,5.88
M,NS,36,29,6.54
M,NS,36,30,7.25
M,NS,36,31,8.02
M,NS,36,32,8.86
M,NS,36,33,9.79
M,NS,36,34,10.88
M,NS,36,35,12.16
M,NS,36,36,13.69
M,NS,36,37,15.48
M,NS,36,38,17.55
M,NS,36,39,19.89
M,NS,36,40,22.48
M,NS,36,41,25.32
M,NS,36,42,28.46
M,NS,36,43,31.99
M,NS,36,44,36.04
M,NS,36,45,40.76
M,NS,36,46,46.15
M,NS,36,47,52.27
M,NS,36,48,59.31
M,NS,36,49,67.48
M,NS,36,50,76.96
M,NS,36,51,87.87
M,NS,36,52,100.29
M,NS,36,53,114.02
M,NS,36,54,128.76
M,NS,36,55,144.17
M,NS,36,56,159.79
M,NS,36,57,175.3
M,NS,36,58,190.25
M,NS,36,59,203.94
M,NS,36,60,218.45
M,NS,36,61,235.54
M,NS,36,62,253.92
M,NS,36,63,273.64
M,NS,36,64,294.31
M,NS,36,65,315.52
M,NS,36,66,336.99
M,NS,36,67,358.54
M,NS,36,68,379.81
M,NS,36,69,400.44
M,NS,36,70,420.09
M,NS,36,71,438.4
M,NS,36,72,455.01
M,NS,36,73,469.56
M,NS,36,74,481.7
M,NS,36,75,491.07
M,NS,36,76,497.31
M,NS,36,77,500
M,NS,36,78,500
M,NS,36,79,500
M,NS,36,80,500
M,NS,36,81,500
M,NS,36,82,500
M,NS,36,83,500
M,NS,36,84,500
M,NS,36,85,500
M,NS,37,1,0.15
M,NS,37,2,0.21
M,NS,37,3,0.34
M,NS,37,4,0.41
M,NS,37,5,0.48
M,NS,37,6,0.54
M,NS,37,7,0.63
M,NS,37,8,0.71
M,NS,37,9,0.78
M,NS,37,10,0.88
M,NS,37,11,0.99
M,NS,37,12,1.1
M,NS,37,13,1.23
M,NS,37,14,1.38
M,NS,37,15,1.53
M,NS,37,16,1.7
M,NS,37,17,1.9
M,NS,37,18,2.13
M,NS,37,19,2.44
M,NS,37,20,2.81
M,NS,37,21,3.21
M,NS,37,22,3.58
M,NS,37,23,3.92
M,NS,37,24,4.28
M,NS,37,25,4.72
M,NS,37,26,5.27
M,NS,37,27,5.88
M,NS,37,28,6.54
M,NS,37,29,7.25
M,NS,37,30,8.02
M,NS,37,31,8.86
M,NS,37,32,9.79
M,NS,37,33,10.88
M,NS,37,34,12.16
M,NS,37,35,13.69
M,NS,37,36,15.48
M,NS,37,37,17.55
M,NS,37,38,19.89
M,NS,37,39,22.48
M,NS,37,40,25.32
M,NS,37,41,28.46
M,NS,37,42,31.99
M,NS,37,43,36.04
M,NS,37,44,40.76
M,NS,37,45,46.15
M,NS,37,46,52.27
M,NS,37,47,59.31
M,NS,37,48,67.48
M,NS,37,49,76.96
M,NS,37,50,87.87
M,NS,37,51,100.29
M,NS,37,52,114.02
M,NS,37,53,128.76
M,NS,37,54,144.17
M,NS,37,55,159.79
M,NS,37,56,175.3
M,NS,37,57,190.25
M,NS,37,58,203.94
M,NS,37,59,218.45
M,NS,37,60,235.54
M,NS,37,61,253.92
M,NS,37,62,273.64
M,NS,37,63,294.31
M,NS,37,64,315.52
M,NS,37,65,336.99
M,NS,37,66,358.54
M,NS,37,67,379.81
M,NS,37,68,400.44
M,NS,37,69,420.09
M,NS,37,70,438.4
M,NS,37,71,455.01
M,NS,37,72,469.56
M,NS,37,73,481.7
M,NS,37,74,491.07
M,NS,37,75,497.31
M,NS,37,76,500
M,NS,37,77,500
M,NS,37,78,500
M,NS,37,79,500
M,NS,37,80,500
M,NS,37,81,500
M,NS,37,82,500
M,NS,37,83,500
M,NS,37,84,500
M,NS,38,1,0.15
M,NS,38,2,0.24
M,NS,38,3,0.37
M,NS,38,4,0.44
M,NS,38,5,0.51
M,NS,38,6,0.6
M,NS,38,7,0.68
M,NS,38,8,0.76
M,NS,38,9,0.85
M,NS,38,10,0.97
M,NS,38,11,1.09
M,NS,38,12,1.21
M,NS,38,13,1.35
M,NS,38,14,1.51
M,NS,38,15,1.67
M,NS,38,16,1.85
M,NS,38,17,2.08
M,NS,38,18,2.36
M,NS,38,19,2.72
M,NS,38,20,3.14
M,NS,38,21,3.55
M,NS,38,22,3.91
M,NS,38,23,4.28
M,NS,38,24,4.7
M,NS,38,25,5.24
M,NS,38,26,5.88
M,NS,38,27,6.54
M,NS,38,28,7.25
M,NS,38,29,8.02
M,NS,38,30,8.86
M,NS,38,31,9.79
M,NS,38,32,10.88
M,NS,38,33,12.16
M,NS,38,34,13.69
M,NS,38,35,15.48
M,NS,38,36,17.55
M,NS,38,37,19.89
M,NS,38,38,22.48
M,NS,38,39,25.32
M,NS,38,40,28.46
M,NS,38,41,31.99
M,NS,38,42,36.04
M,NS,38,43,40.76
M,NS,38,44,46.15
M,NS,38,45,52.27
M,NS,38,46,59.31
M,NS,38,47,67.48
M,NS,38,48,76.96
M,NS,38,49,87.87
M,NS,38,50,100.29
M,NS,38,51,114.02
M,NS,38,52,128.76
M,NS,38,53,144.17
M,NS,38,54,159.79
M,NS,38,55,175.3
M,NS,38,56,190.25
M,NS,38,57,203.94
M,NS,38,58,218.45
M,NS,38,59,235.54
M,NS,38,60,253.92
M,NS,38,61,273.64
M,NS,38,62,294.31
M,NS,38,63,315.52
M,NS,38,64,336.99
M,NS,38,65,358.54
M,NS,38,66,379.81
M,NS,38,67,400.44
M,NS,38,68,420.09
M,NS,38,69,438.4
M,NS,38,70,455.01
M,NS,38,71,469.56
M,NS,38,72,481.7
M,NS,38,73,491.07
M,NS,38,74,497.31
M,NS,38,75,500
M,NS,38,76,500
M,NS,38,77,500
M,NS,38,78,500
M,NS,38,79,500
M,NS,38,80,500
M,NS,38,81,500
M,NS,38,82,500
M,NS,38,83,500
M,NS,39,1,0.16
M,NS,39,2,0.28
M,NS,39,3,0.41
M,NS,39,4,0.49
M,NS,39,5,0.56
M,NS,39,6,0.65
M,NS,39,7,0.73
M,NS,39,8,0.82
M,NS,39,9,0.93
M,NS,39,10,1.07
M,NS,39,11,1.19
M,NS,39,12,1.32
M,NS,39,13,1.48
M,NS,39,14,1.65
M,NS,39,15,1.82
M,NS,39,16,2.03
M,NS,39,17,2.3
M,NS,39,18,2.64
M,NS,39,19,3.06
M,NS,39,20,3.5
M,NS,39,21,3.9
M,NS,39,22,4.28
M,NS,39,23,4.68
M,NS,39,24,5.18
M,NS,39,25,5.84
M,NS,39,26,6.54
M,NS,39,27,7.25
M,NS,39,28,8.02
M,NS,39,29,8.86
M,NS,39,30,9.79
M,NS,39,31,10.88
M,NS,39,32,12.16
M,NS,39,33,13.69
M,NS,39,34,15.48
M,NS,39,35,17.55
M,NS,39,36,19.89
M,NS,39,37,22.48
M,NS,39,38,25.32
M,NS,39,39,28.46
M,NS,39,40,31.99
M,NS,39,41,36.04
M,NS,39,42,40.76
M,NS,39,43,46.15
M,NS,39,44,52.27
M,NS,39,45,59.31
M,NS,39,46,67.48
M,NS,39,47,76.96
M,NS,39,48,87.87
M,NS,39,49,100.29
M,NS,39,50,114.02
M,NS,39,51,128.76
M,NS,39,52,144.17
M,NS,39,53,159.79
M,NS,39,54,175.3
M,NS,39,55,190.25
M,NS,39,56,203.94
M,NS,39,57,218.45
M,NS,39,58,235.54
M,NS,39,59,253.92
M,NS,39,60,273.64
M,NS,39,61,294.31
M,NS,39,62,315.52
M,NS,39,63,336.99
M,NS,39,64,358.54
M,NS,39,65,379.81
M,NS,39,66,400.44
M,NS,39,67,420.09
M,NS,39,68,438.4
M,NS,39,69,455.01
M,NS,39,70,469.56
M,NS,39,71,481.7
M,NS,39,72,491.07
M,NS,39,73,497.31
M,NS,39,74,500
M,NS,39,75,500
M,NS,39,76,500
M,NS,39,77,500
M,NS,39,78,500
M,NS,39,79,500
M,NS,39,80,500
M,NS,39,81,500
M,NS,39,82,500
M,NS,40,1,0.18
M,NS,40,2,0.33
M,NS,40,3,0.45
M,NS,40,4,0.53
M,NS,40,5,0.62
M,NS,40,6,0.7
M,NS,40,7,0.78
M,NS,40,8,0.88
M,NS,40,9,1.02
M,NS,40,10,1.17
M,NS,40,11,1.3
M,NS,40,12,1.44
M,NS,40,13,1.62
M,NS,40,14,1.81
M,NS,40,15,2.01
M,NS,40,16,2.26
M,NS,40,17,2.58
M,NS,40,18,2.99
M,NS,40,19,3.44
M,NS,40,20,3.88
M,NS,40,21,4.28
M,NS,40,22,4.68
M,NS,40,23,5.12
M,NS,40,24,5.76
M,NS,40,25,6.48
M,NS,40,26,7.25
M,NS,40,27,8.02
M,NS,40,28,8.86
M,NS,40,29,9.79
M,NS,40,30,10.88
M,NS,40,31,12.16
M,NS,40,32,13.69
M,NS,40,33,15.48
M,NS,40,34,17.55
M,NS,40,35,19.89
M,NS,40,36,22.48
M,NS,40,37,25.32
M,NS,40,38,28.46
M,NS,40,39,31.99
M,NS,40,40,36.04
M,NS,40,41,40.76
M,NS,40,42,46.15
M,NS,40,43,52.27
M,NS,40,44,59.31
M,NS,40,45,67.48
M,NS,40,46,76.96
M,NS,40,47,87.87
M,NS,40,48,100.29
M,NS,40,49,114.02
M,NS,40,50,128.76
M,NS,40,51,144.17
M,NS,40,52,159.79
M,NS,40,53,175.3
M,NS,40,54,190.25
M,NS,40,55,203.94
M,NS,40,56,218.45
M,NS,40,57,235.54
M,NS,40,58,253.92
M,NS,40,59,273.64
M,NS,40,60,294.31
M,NS,40,61,315.52
M,NS,40,62,336.99
M,NS,40,63,358.54
M,NS,40,64,379.81
M,NS,40,65,400.44
M,NS,40,66,420.09
M,NS,40,67,438.4
M,NS,40,68,455.01
M,NS,40,69,469.56
M,NS,40,70,481.7
M,NS,40,71,491.07
M,NS,40,72,497.31
M,NS,40,73,500
M,NS,40,74,500
M,NS,40,75,500
M,NS,40,76,500
M,NS,40,77,500
M,NS,40,78,500
M,NS,40,79,500
M,NS,40,80,500
M,NS,40,81,500
M,NS,41,1,0.21
M,NS,41,2,0.37
M,NS,41,3,0.49
M,NS,41,4,0.57
M,NS,41,5,0.67
M,NS,41,6,0.75
M,NS,41,7,0.84
M,NS,41,8,0.96
M,NS,41,9,1.11
M,NS,41,10,1.27
M,NS,41,11,1.42
M,NS,41,12,1.57
M,NS,41,13,1.78
M,NS,41,14,2
M,NS,41,15,2.22
M,NS,41,16,2.52
M,NS,41,17,2.92
M,NS,41,18,3.38
M,NS,41,19,3.85
M,NS,41,20,4.28
M,NS,41,21,4.67
M,NS,41,22,5.09
M,NS,41,23,5.64
M,NS,41,24,6.37
M,NS,41,25,7.15
M,NS,41,26,8.02
M,NS,41,27,8.86
M,NS,41,28,9.79
M,NS,41,29,10.88
M,NS,41,30,12.16
M,NS,41,31,13.69
M,NS,41,32,15.48
M,NS,41,33,17.55
M,NS,41,34,19.89
M,NS,41,35,22.48
M,NS,41,36,25.32
M,NS,41,37,28.46
M,NS,41,38,31.99
M,NS,41,39,36.04
M,NS,41,40,40.76
M,NS,41,41,46.15
M,NS,41,42,52.27
M,NS,41,43,59.31
M,NS,41,44,67.48
M,NS,41,45,76.96
M,NS,41,46,87.87
M,NS,41,47,100.29
M,NS,41,48,114.02
M,NS,41,49,128.76
M,NS,41,50,144.17
M,NS,41,51,159.79
M,NS,41,52,175.3
M,NS,41,53,190.25
M,NS,41,54,203.94
M,NS,41,55,218.45
M,NS,41,56,235.54
M,NS,41,57,253.92
M,NS,41,58,273.64
M,NS,41,59,294.31
M,NS,41,60,315.52
M,NS,41,61,336.99
M,NS,41,62,358.54
